web_scraper_order,web_scraper_start_url,phone,data
"1773234643-197","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","53105206","ACTA* Holding B.V."
"1773234643-198","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","02058479","Actief Techniek B.V."
"1773234643-199","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","50969838","Action Service & Distributie"
"1773234643-200","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","62573764","Active Cues B.V."
"1773234643-201","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","70263957","Active Theory B.V."
"1773234643-202","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","30202881","ActiveVideo Networks B.V."
"1773234643-203","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34324431","Activision Blizzard International B.V."
"1773234643-204","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","08173851","Actronics B.V."
"1773234643-205","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","17170656","Actu-All Chemicals B.V."
"1773234643-206","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","28100709","Actually Design"
"1773234643-207","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","86649159","Actually Design B.V."
"1773234643-208","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","80279457","Actuals B.V."
"1773234643-209","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","28094787","Actuator Technology Company B.V."
"1773234643-210","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","89987004","Acuiti Labs B.V."
"1773234643-211","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","67477801","Acunmedya Holding B.V."
"1773234643-212","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","73749079","Acunmedya Netherlands TV & Production B.V."
"1773234643-213","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","30115542","Acupunctuur Centrum Kockengen"
"1773234643-214","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","18012279","Ad van Geloven B.V."
"1773234643-215","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","67242103","Adalat Distelplein B.V."
"1773234643-216","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","33282727","ADAMA Northern Europe B.V."
"1773234643-217","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","37107061","Adams Multilingual Recruitment B.V."
"1773234643-218","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","13023690","Adams Paukenfabriek B.V."
"1773234643-219","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","31007030","adapa the Netherlands Amersfoort B.V."
"1773234643-220","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","78341493","ADAPTFY B.V."
"1773234643-221","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","86886010","ADASTEC B.V."
"1773234643-222","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34259092","ADATA Technology B.V."
"1773234643-223","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","64967492","A-dato B.V."
"1773234643-224","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","60421533","Adchieve B.V."
"1773234643-225","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","81422466","AddendoValue B.V."
"1773234643-226","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34276249","Addition Knowledge House B.V."
"1773234643-227","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","56692579","ADDITIVE INDUSTRIES B.V."
"1773234643-228","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","96070552","ADDITIVE INDUSTRIES B.V."
"1773234643-229","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","82068364","Addverb Technologies B.V."
"1773234643-230","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","30190875","Adecco Payroll B.V."
"1773234643-231","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","16031601","Adecco Personeelsdiensten B.V."
"1773234643-232","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","30190859","Adecco Support B.V."
"1773234643-233","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","17107828","Adeco Project Engineering B.V."
"1773234643-234","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","78766915","Adept Technologies B.V."
"1773234643-235","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","69366764","AdeptView B.V."
"1773234643-236","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","33234902","Aderans Europe B.V."
"1773234643-237","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","92307906","AdFin Solutions B.V."
"1773234643-238","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","64055302","Adform B.V."
"1773234643-239","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","20034099","adidas Benelux B.V."
"1773234643-240","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","33276292","adidas International B.V."
"1773234643-241","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34122362","adidas International Marketing B.V."
"1773234643-242","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34258589","Aditech B.V."
"1773234643-243","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24160592","ADM Europoort"
"1773234643-244","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24257652","ADM WILD Netherlands"
"1773234643-245","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","66965624","Admind Polska Spólka Z Ograniczona Odpowiedzialnoscia"
"1773234643-246","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","78606853","Administratiekantoor DPAD B.V."
"1773234643-247","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","33266509","Adobe Systems Benelux B.V."
"1773234643-248","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","78514525","Adora B.V."
"1773234643-249","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","56507151","Adryan B.V."
"1773234643-250","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34194247","AdSysCo B.V."
"1773234643-251","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","76553426","ADT Nederland B.V."
"1773234643-252","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","74284460","Adtraction Nederland B.V."
"1773234643-253","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34355881","Advalley B.V."
"1773234643-254","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","85965553","ADValue PMC B.V."
"1773234643-255","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","27197227","Advanced Chiropractic Studio B.V."
"1773234643-256","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","17235479","Advanced Electromagnetics B.V."
"1773234643-257","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","09114089","Advanced Encryption Technology Europe B.V."
"1773234643-258","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","30194704","Advanced Industrial Computer Europe B.V."
"1773234643-259","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24284472","Advantech Europe B.V."
"1773234643-260","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","62910353","Advanza B.V."
"1773234643-261","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","84312610","Advario B.V."
"1773234643-262","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","37081975","Adver-Online B.V."
"1773234643-263","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","17124430","Adversitement B.V."
"1773234643-264","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","17112028","Adviesbureau Tielemans Bouwconstructies B.V."
"1773234643-265","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","63318245","Advise Technologies Netherlands B.V."
"1773234643-266","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","31033154","Advisie Automatisering B.V."
"1773234643-267","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","58981314","Advision Finance B.V."
"1773234643-268","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","30132353","Advocate Benelux Field Marketing B.V."
"1773234643-269","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34259528","Adyen N.V."
